iterations,fitness value,time
40,0.046109907465911947,1.4453315E-4
80,0.053396203929897856,2.619255E-4
120,0.05592601961916843,1.361184E-4
160,0.05970730678762143,1.74696E-4
200,0.06238130048424125,2.5487365E-4
240,0.06381135688826269,2.1258245E-4
280,0.06741663986145545,2.0768365E-4
320,0.06752630933024353,1.5721455E-4
360,0.07026689864743522,1.6114555E-4
400,0.07133583720937947,1.574319E-4
440,0.07386101998877703,1.8457245E-4
480,0.0733700825015863,2.0175765E-4
520,0.07496713458804219,2.585675E-4
560,0.07838407275372272,2.2455265E-4
600,0.07646507770718201,3.032488E-4
640,0.07940923877092924,2.666859E-4
680,0.08057502525844044,2.5758E-4
720,0.0818623836679559,2.722761E-4
760,0.08330534087162152,2.885329E-4
800,0.08294631643596626,2.855106E-4
840,0.08390024001400354,2.989228E-4
880,0.08545329590766153,4.198907E-4
920,0.08692257934530331,3.275056E-4
960,0.08500874036219123,3.5784615E-4
1000,0.08800517221625989,3.5587105E-4
1040,0.08647973482577237,3.9877465E-4
1080,0.08776940104441519,4.38103E-4
1120,0.08973124796684832,4.2741655E-4
1160,0.08941238895564634,4.401574E-4
1200,0.08994846756407143,4.2783145E-4
1240,0.09273018870747123,4.466166E-4
1280,0.0925788463633008,5.8508555E-4
1320,0.09027603945835079,4.975201E-4
1360,0.09409349239867244,5.1966335E-4
1400,0.09480542613734196,5.7603865E-4
1440,0.09283716845341683,6.1212745E-4
1480,0.09107834766448987,6.3215705E-4
1520,0.09691936194564252,6.286806E-4
1560,0.0942857571723435,5.975694E-4
1600,0.09548116731962754,7.1456675E-4
1640,0.09631393665192717,8.297273E-4
1680,0.09474289456273426,6.930755E-4
1720,0.09630737672888327,6.743892E-4
1760,0.09802729366403992,6.8661625E-4
1800,0.09410131436054796,7.9395425E-4
1840,0.0966807608306914,6.9473465E-4
1880,0.09855899417505316,7.2705065E-4
1920,0.097301819161241,7.0388025E-4
1960,0.09860222783903708,8.8716895E-4
2000,0.09998731040264304,9.1438865E-4
2040,0.09394201049091583,8.450951E-4
2080,0.09680189279106448,9.007789E-4
2120,0.09933184625670599,8.3589E-4
2160,0.10168063104111083,9.732527E-4
2200,0.10103621075779105,8.884727E-4
2240,0.1003573257515376,8.8337645E-4
2280,0.09895463883048702,8.6453205E-4
2320,0.09928250045318583,0.0011562452
2360,0.10066385154502208,8.835146E-4
2400,0.09961519412464212,8.909813E-4
2440,0.10403110625680974,9.0083805E-4
2480,0.10058875409528126,9.627637E-4
2520,0.10054229420640481,0.0011092329
2560,0.10232621888186273,0.0010048971
2600,0.101137569494588,0.001117786
2640,0.10031540362789762,0.00103387505
2680,0.10268921006223541,0.0013963239
2720,0.09978218681653717,0.0010571638
2760,0.10414391731223722,0.0010100132
2800,0.10300775560135637,0.00104404765
2840,0.10326981852538446,0.00107049705
2880,0.1043752681564881,0.00115478345
2920,0.10418615243313807,0.00116248715
2960,0.10491646327642139,0.0012297266
3000,0.10324999555498779,0.0011548427
3040,0.10292017092996535,0.0014088867
3080,0.1027242411338772,0.00154109385
3120,0.10629932117694976,0.0012103881
3160,0.10536513592134453,0.00115379565
3200,0.10563339280397432,0.00118328705
3240,0.10364381443137576,0.00130800785
3280,0.10281732566713231,0.00129465475
3320,0.10727180958829954,0.00132495585
3360,0.10587832023054419,0.0013094301
3400,0.10848226580949336,0.0013472966
3440,0.10412849795231668,0.00143284715
3480,0.10447309726504114,0.0013071783
3520,0.10256203535713777,0.0013347534
3560,0.10486899051220266,0.0014893605
3600,0.10517004224259334,0.0013873756
3640,0.10285146521101578,0.001412146
3680,0.10846789135179964,0.0014148126
3720,0.10480342174457094,0.00143183965
3760,0.10701106611535185,0.00138988395
3800,0.10829938537546009,0.001411494
3840,0.10449537329734815,0.0014943186
3880,0.10890191123617696,0.00153038765
3920,0.10507252858158286,0.00149805195
3960,0.10810377145607726,0.00164641715
4000,0.10544598806972719,0.0015354444
4040,0.10580777690422424,0.00152866925
4080,0.1054944096083887,0.00150925195
4120,0.10473703034871688,0.00171120715
4160,0.10808766106277874,0.00182873785
4200,0.10745806272267804,0.0017300713
4240,0.10989024952301836,0.0017310196
4280,0.11069750584648685,0.00165613565
4320,0.10569000333885828,0.0015949604
4360,0.10901198904984122,0.0016908614
4400,0.1094971716042606,0.0017729947
4440,0.10827083099751725,0.0017567379
4480,0.11031266944982632,0.00183112795
4520,0.11122050503775105,0.0017231576
4560,0.11118941169462959,0.00170788875
4600,0.10639925813782838,0.00183397255
4640,0.11348654656151855,0.0018382786
4680,0.10475144628973605,0.0019702092
4720,0.10847560772712686,0.00240773915
4760,0.10982128143600034,0.0022030187
4800,0.10692764477320597,0.00187474285
4840,0.10788285197975442,0.00180700945
4880,0.10580041371966831,0.0020186635
4920,0.11146026881465858,0.001868165
4960,0.10776951521880948,0.00193939455
5000,0.11055705944148195,0.0018938636
