iterations,fitness value,time
40,108.75,4.664881E-4
80,117.25,2.246515E-4
120,123.1,1.178861E-4
160,127.75,1.923357E-4
200,131.25,2.285825E-4
240,136.0,2.2712075E-4
280,139.2,2.6226145E-4
320,142.9,1.6748635E-4
360,142.85,1.605922E-4
400,145.2,2.2117505E-4
440,150.15,2.2690355E-4
480,149.5,2.822712E-4
520,151.95,2.3328365E-4
560,150.85,3.297574E-4
600,152.3,2.766018E-4
640,155.15,4.866365E-4
680,156.15,5.851053E-4
720,154.85,3.3941675E-4
760,158.9,3.528289E-4
800,157.4,5.059941E-4
840,158.55,4.898165E-4
880,156.85,5.592091E-4
920,158.8,8.3715415E-4
960,159.5,8.7359855E-4
1000,159.4,5.854804E-4
1040,161.15,6.522263E-4
1080,160.95,6.423102E-4
1120,160.5,7.211052E-4
1160,161.05,6.487891E-4
1200,161.3,8.388334E-4
1240,159.65,6.524433E-4
1280,162.35,0.00100302085
1320,159.75,0.00135956325
1360,162.35,0.0012322746
1400,162.05,9.235738E-4
1440,161.85,6.5410285E-4
1480,163.1,6.847396E-4
1520,161.45,6.281472E-4
1560,161.8,0.0012587832
1600,163.1,0.00144408665
1640,161.35,0.00138946945
1680,160.95,0.00116825495
1720,163.7,0.0012914944
1760,161.95,9.9958365E-4
1800,161.65,0.00126715845
1840,162.3,0.00187754765
1880,163.55,0.00212957685
1920,160.9,0.00131199815
1960,162.65,0.0012255584
2000,163.1,0.001317509
2040,160.3,0.00106340565
2080,162.9,0.0015475927
2120,161.2,0.00120610175
2160,161.3,0.00121327225
2200,164.3,0.00117724255
2240,162.35,0.0014197904
2280,161.7,0.001467099
2320,162.55,0.00161388395
2360,164.0,0.00146324705
2400,161.0,0.0019881055
2440,162.5,0.0023331123
2480,161.4,0.00235983825
2520,160.15,0.0020220412
2560,161.0,0.0013647389
2600,162.85,0.00121744
2640,161.85,0.0012445807
2680,161.4,0.001133371
2720,164.7,0.0010791489
2760,164.55,0.0010391885
2800,163.05,0.0011201561
2840,164.25,0.0013936571
2880,163.3,0.0013516223
2920,163.45,0.0012791684
2960,162.65,0.0012046598
3000,162.2,0.00124367205
3040,162.55,0.0012424279
3080,161.35,0.0011834451
3120,161.1,0.001268008
3160,161.05,0.0013990101
3200,161.7,0.00139701505
3240,163.3,0.001538664
3280,163.7,0.00155814075
3320,160.95,0.00145876305
3360,164.65,0.0013246201
3400,161.5,0.00163262955
3440,162.2,0.0015997605
3480,162.3,0.00173265895
3520,162.65,0.00200483635
3560,162.8,0.00178528105
3600,161.75,0.00174626885
3640,162.15,0.001576353
3680,163.65,0.001748975
3720,163.75,0.0016779824
3760,162.35,0.00188805645
3800,161.7,0.00204983375
3840,164.5,0.0016014396
3880,161.55,0.0016796417
3920,162.15,0.00154166675
3960,163.2,0.00154338535
4000,162.55,0.0017787429
4040,161.6,0.0018185849
4080,161.65,0.0016797011
4120,163.6,0.00165793325
4160,161.9,0.0017082641
4200,162.3,0.0016258937
4240,161.7,0.00165850585
4280,163.35,0.0018974588
4320,163.8,0.0021392361
4360,162.5,0.00184270345
4400,162.55,0.0018861006
4440,163.05,0.00174030335
4480,161.85,0.00170923195
4520,164.25,0.0020962733
4560,162.55,0.00186747355
4600,162.45,0.0020031177
4640,162.75,0.0018460414
4680,162.75,0.00175045665
4720,164.55,0.0018907426
4760,163.35,0.00195954265
4800,161.4,0.00220681135
4840,164.15,0.002291473
4880,162.2,0.0020888263
4920,163.4,0.0019712758
4960,163.65,0.0020954436
5000,163.7,0.00222073725
