iterations,fitness value,time
40,2750.310339903149,7.01037E-5
80,3178.4704268102046,4.776285E-5
120,3308.3907515003752,7.50416E-5
160,3328.681131775005,1.1832075E-4
200,3384.7342253407624,4.71111E-5
240,3395.6411432194595,2.445435E-5
280,3381.5140516651445,2.864185E-5
320,3413.5162300406896,3.243455E-5
360,3411.9365178477624,3.648395E-5
400,3409.513706463513,4.05728E-5
440,3348.734550720782,4.458275E-5
480,3417.051199460739,4.853335E-5
520,3422.6227853637392,7.557525E-5
560,3417.89916665961,8.657775E-5
600,3382.269566688631,9.97332E-5
640,3400.366347367161,1.053233E-4
680,3435.713989668977,8.434545E-5
720,3403.8639448862814,8.009865E-5
760,3394.0388506311997,9.96345E-5
800,3412.929315283122,1.0091835E-4
840,3423.560243877934,1.395357E-4
880,3459.164204967409,1.233775E-4
920,3413.742985915128,1.217776E-4
960,3393.3326444937534,1.204739E-4
1000,3432.535607983661,1.3797505E-4
1040,3411.306882149186,1.1322445E-4
1080,3394.9107678704618,1.3637505E-4
1120,3421.3931812377136,1.3206885E-4
1160,3421.5285191500507,1.259455E-4
1200,3337.2260895753266,1.2566895E-4
1240,3383.6777999814994,2.125627E-4
1280,3385.089023557227,1.730763E-4
1320,3425.6407350004483,1.521577E-4
1360,3398.9136197948837,1.5822205E-4
1400,3377.582846623702,1.525727E-4
1440,3449.79995026501,1.726812E-4
1480,3409.793128792171,1.722663E-4
1520,3388.2225791383835,1.535998E-4
1560,3428.2109219469517,1.5693805E-4
1600,3366.3024549669994,1.615208E-4
1640,3413.56759819956,1.646021E-4
1680,3384.8634208124276,1.805626E-4
1720,3452.7646533357743,1.864294E-4
1760,3426.7087143697963,1.7651335E-4
1800,3430.4367449274623,1.80464E-4
1840,3442.2646722863733,2.1327385E-4
1880,3432.2512727787553,1.779158E-4
1920,3385.8950430458453,1.8303175E-4
1960,3418.363030929114,1.8581705E-4
2000,3406.2582535477486,1.9944655E-4
2040,3410.9108058769825,1.929676E-4
2080,3452.825168249796,1.9764905E-4
2120,3399.73202694729,2.0037495E-4
2160,3428.8978859689814,2.3679955E-4
2200,3427.455636376047,2.083156E-4
2240,3408.350092941105,2.1339225E-4
2280,3372.2435714757694,3.2701175E-4
2320,3386.1483789146805,2.2536255E-4
2360,3359.5226302086353,2.289971E-4
2400,3395.488950238323,2.6538235E-4
2440,3429.468923313915,2.349627E-4
2480,3438.4913789806496,2.399601E-4
2520,3411.398577106446,2.537477E-4
2560,3428.790899874154,2.42449E-4
2600,3358.369945461549,2.4632055E-4
2640,3362.4014848109373,2.7409335E-4
2680,3408.8987360009028,3.2786125E-4
2720,3395.561147716966,2.915946E-4
2760,3447.394164500799,3.4372295E-4
2800,3415.604529360388,2.647107E-4
2840,3406.380826020032,3.330563E-4
2880,3418.503876134564,3.0700195E-4
2920,3409.46343173149,2.883156E-4
2960,3391.3348675701664,3.1701675E-4
3000,3373.1305641517,3.121971E-4
3040,3423.9941632252253,3.414513E-4
3080,3427.9673217505065,3.6794005E-4
3120,3407.560969597957,2.9528845E-4
3160,3439.8414852295996,3.357428E-4
3200,3446.166877836569,3.029921E-4
3240,3419.4315432607204,3.924537E-4
3280,3396.426263332395,3.214612E-4
3320,3393.513448026417,3.260637E-4
3360,3429.818561137795,3.6906615E-4
3400,3405.653934533132,3.211649E-4
3440,3400.0737944310326,3.6724875E-4
3480,3430.1014646769363,3.4346615E-4
3520,3436.4832716141646,3.558118E-4
3560,3388.6624289579267,3.406612E-4
3600,3418.544731696108,3.708834E-4
3640,3423.5319002189367,3.508933E-4
3680,3398.383197032802,3.5616745E-4
3720,3400.337044751176,3.535796E-4
3760,3411.752299589094,3.90913E-4
3800,3409.2297240463135,4.9706595E-4
3840,3366.13462620088,4.5603875E-4
3880,3418.562492247614,3.682759E-4
3920,3448.6816368806903,4.757721E-4
3960,3436.3651159940587,4.146956E-4
4000,3407.6713585806683,3.8858205E-4
4040,3427.1792317603295,4.229723E-4
4080,3420.544048636526,4.16513E-4
4120,3377.1572587981523,4.14182E-4
4160,3404.5715759792824,4.099352E-4
4200,3425.041701576886,4.3905115E-4
4240,3402.1045521347587,4.0146115E-4
4280,3419.613004280714,4.215105E-4
4320,3421.3446764595465,4.088092E-4
4360,3398.920617937093,4.4711045E-4
4400,3411.57804739743,4.7217705E-4
4440,3391.7870014328028,4.6166835E-4
4480,3411.3989144744946,4.7934745E-4
4520,3407.448533293901,4.537474E-4
4560,3369.5963371439784,4.683054E-4
4600,3389.84892093257,4.609968E-4
4640,3405.131753818886,4.76582E-4
4680,3397.741853725497,4.5193025E-4
4720,3393.585030166761,4.4770305E-4
4760,3430.2735785014256,4.7988075E-4
4800,3487.897299134768,4.546956E-4
4840,3408.122455492749,4.779055E-4
4880,3411.095883642463,4.965326E-4
4920,3442.422067460976,7.7866545E-4
4960,3450.851880572023,5.3443855E-4
5000,3406.6861790614303,5.3846835E-4
