iterations,fitness value,time
40,128.85,0.008224303
80,137.0,0.011994312
120,140.25,0.0180278628
160,141.45,0.02633038795
200,146.8,0.0272325298
240,148.15,0.03219003305
280,150.95,0.0364376312
320,151.55,0.0412643692
360,151.9,0.0469287554
400,152.4,0.05018820705
440,154.35,0.05855487035
480,154.3,0.05929954085
520,154.85,0.06467464355
560,155.45,0.0690589922
600,155.4,0.076313025
640,155.25,0.07874446825
680,158.1,0.0826208276
720,155.65,0.0901223266
760,157.05,0.09449103095
800,158.85,0.10217131505
840,159.4,0.1244791119
880,159.9,0.11894590585
920,158.15,0.1161310558
960,159.7,0.11398046195
1000,159.85,0.1203283828
1040,161.0,0.1243707071
1080,159.55,0.1264553261
1120,160.1,0.13558653135
1160,161.1,0.13161219685
1200,159.9,0.13919942445
1240,162.65,0.14311708745
1280,162.7,0.1463220997
1320,161.7,0.15311367415
1360,162.8,0.1530178323
1400,161.65,0.1614540461
1440,160.95,0.1633809566
1480,165.75,0.17009665965
1520,162.55,0.1775337639
1560,162.45,0.17481704725
1600,163.6,0.1837855071
1640,164.05,0.1877916637
1680,163.35,0.18822253735
1720,163.35,0.195304679
1760,163.5,0.1999942518
1800,162.85,0.20485960715
1840,163.65,0.2063584691
1880,162.3,0.2142342886
1920,164.8,0.21991787475
1960,164.4,0.2222391353
2000,165.85,0.22582344565
2040,164.3,0.23982638665
2080,164.55,0.2696605518
2120,165.25,0.25284313615
2160,165.05,0.2437972839
2200,164.4,0.2848961226
2240,166.05,0.2932323069
2280,165.35,0.3007951395
2320,164.7,0.26776550275
2360,166.9,0.26459545335
2400,167.0,0.2944049867
2440,166.6,0.3632836728
2480,165.1,0.29604200145
2520,165.8,0.28533580595
2560,166.15,0.2864715671
2600,165.45,0.28948396725
2640,167.2,0.294399258
2680,164.55,0.30077106055
2720,166.7,0.30440230405
2760,167.75,0.3095718961
2800,166.35,0.3123495313
2840,167.75,0.3172115678
2880,166.1,0.32293124265
2920,167.35,0.32431267265
2960,167.7,0.3303383223
3000,167.35,0.33468018225
3040,169.05,0.33890739515
3080,167.1,0.344397599
3120,167.15,0.349793304
3160,167.35,0.3517843133
3200,167.8,0.3560580052
3240,167.25,0.3684876943
3280,168.05,0.3653553535
3320,168.65,0.3713780599
3360,168.8,0.3747404056
3400,166.35,0.37810109145
3440,168.7,0.3844997577
3480,168.6,0.3880600682
3520,167.95,0.39139580615
3560,167.75,0.3994507663
3600,168.5,0.40025515035
3640,168.3,0.405147666
3680,168.55,0.453621703
3720,168.25,0.43863707475
3760,169.85,0.42071838685
3800,168.4,0.4245589341
3840,169.0,0.43208253695
3880,168.9,0.4528242126
3920,170.0,0.4472107302
3960,169.5,0.4543629757
4000,168.1,0.48031076685
4100,170.95,0.4600672038
4200,168.05,0.47434522575
4300,168.7,0.4776319366
4400,169.95,0.4921995975
4500,169.35,0.50228787795
4600,168.05,0.5091746422
4700,169.6,0.5284876784
4800,169.25,0.5333231473
4900,170.1,0.5870747662
5000,171.3,0.56572744185
