iterations,fitness value,time
10,0.08816304723170873,0.009514454
20,0.1070068093926086,0.0140479976
30,0.1234324164132961,0.02016862015
40,0.1369595825060125,0.02320502015
50,0.1460444191945734,0.02643255105
60,0.15496352657556367,0.03023760155
70,0.15211435858883188,0.03498953475
80,0.15656138261810026,0.03964422365
90,0.1548337834456357,0.04361458795
100,0.16418318895707465,0.04523423975
110,0.16223942812854988,0.0493327616
120,0.1557826967080096,0.05507183385
130,0.15613259967460508,0.05965847365
140,0.1530159044158752,0.06232314105
150,0.15908171314608066,0.06513364525
160,0.15224550142247983,0.0700915831
170,0.1553327469995846,0.0728560626
180,0.16235340491569736,0.07682938985
190,0.15960868134417971,0.0818632188
200,0.15628514686805237,0.08485345605
210,0.15535752496106536,0.08887660035
220,0.15323944867573625,0.09058128895
230,0.1570091271549893,0.0966234127
240,0.1566823500196766,0.09705124415
250,0.16135639503816468,0.10348017225
260,0.16042650094286726,0.1032472838
270,0.16333967763756885,0.1103606354
280,0.1521890246480168,0.11321767785
290,0.16248330265238797,0.11818414895
300,0.14480069445628796,0.12156213875
310,0.15290869988069222,0.125516167
320,0.15323285843729928,0.1298950441
330,0.16124484946035156,0.1301083376
340,0.15716015770655634,0.1340625239
350,0.15435912365701643,0.1413677766
360,0.1493439868168014,0.14247126125
370,0.15609619680291695,0.146301833
380,0.1527242733288953,0.15059577195
390,0.16198546455079904,0.1540522206
400,0.15873379777998925,0.15622758525
410,0.1572378325303145,0.1583014584
420,0.14875269631318472,0.16591400945
430,0.16310021971615365,0.1691240587
440,0.15937771410339993,0.17100790755
450,0.1489664787395572,0.17604564775
460,0.15646532374260114,0.18013046095
470,0.15929834963887618,0.185689504
480,0.15691163432536417,0.18763259245
490,0.15089733451281379,0.18957242145
500,0.1554311763344231,0.19344038555
510,0.15232237009116065,0.1975296633
520,0.15778283482720556,0.2030725284
530,0.1581832596275578,0.2036104635
540,0.16482930709982407,0.20903111665
550,0.15477023431203343,0.2143029897
560,0.154727770734439,0.2202255088
570,0.1596911430994431,0.2193375497
580,0.15656957231708707,0.22441086515
590,0.16357138571408805,0.22894328275
600,0.15273818988285284,0.2314608095
610,0.1486933181438978,0.2358114199
620,0.16099102470871368,0.2360295134
630,0.15716456890898783,0.2411503153
640,0.1566139769344171,0.2448214995
650,0.15888132550765174,0.2493466874
660,0.15136082206005938,0.25734418605
670,0.15769532531956687,0.2572457564
680,0.1595358990450481,0.25931958995
690,0.15869214526110137,0.26478255435
700,0.1585592266672343,0.2679733445
710,0.1617794357189805,0.2702714346
720,0.16161620880254585,0.2770036314
730,0.160224377742163,0.28059669245
740,0.1558881252281544,0.2875242864
750,0.14879380310848295,0.2915495639
760,0.15294059919761363,0.2951166101
770,0.1547652039193456,0.2972241228
780,0.15943993228462308,0.29821294115
790,0.16104593241162632,0.3030590766
800,0.14848007797635404,0.30505618945
810,0.15447950178687817,0.31165882615
820,0.1588450373484444,0.31375130665
830,0.15871600479688608,0.31826476125
840,0.16114431261768142,0.31907682905
850,0.16206703878295164,0.3242401196
860,0.15256943620419033,0.3321780627
870,0.1588724729178112,0.3317660734
880,0.15928445225183258,0.33551496615
890,0.157207589010051,0.33910050105
900,0.16269195523384783,0.34048418285
910,0.1614312292160085,0.34679712115
920,0.15628787124749952,0.3457935078
930,0.16315783726558666,0.3552352116
940,0.15416067592332167,0.35959188615
950,0.15696566108253387,0.36471104825
960,0.16386405373884289,0.3614694337
970,0.1633830159856517,0.3640605605
980,0.15440567388388354,0.3744959218
990,0.15758001783674697,0.37433961575
1000,0.15297116075009726,0.3821643343
1400,0.15776788941603967,0.52527924895
1800,0.15466782012319136,0.67744696895
2200,0.1553001298263657,0.8238072118
2600,0.1513851084280784,0.9814388442
3000,0.16178530900990057,1.1038667199
3400,0.1491709136480858,1.2678621348
3800,0.15550191789130435,1.41518044015
4200,0.1575780799528285,1.559479669
4600,0.1502936749178134,1.7488721203
5000,0.15314757135999715,1.84110828085
