iterations,fitness value,time
40,0.04658271980547444,2.0616255E-4
80,0.05399308210660455,1.8447375E-4
120,0.056776768881782944,2.6271565E-4
160,0.06048252011593812,1.035061E-4
200,0.06369569187493664,9.99703E-5
240,0.06468963900599044,1.226074E-4
280,0.06820046851290054,1.5620715E-4
320,0.06921133052572237,1.661627E-4
360,0.07238757608869642,1.618566E-4
400,0.07442056885697518,2.263305E-4
440,0.07558814573480581,3.114268E-4
480,0.07781648914648995,3.3759945E-4
520,0.07920275615911836,2.5469595E-4
560,0.0788551602955818,2.5825145E-4
600,0.08094497418783433,2.6619205E-4
640,0.08196463297343319,3.9855745E-4
680,0.084799319000986,2.811649E-4
720,0.08317687085845568,3.573327E-4
760,0.08410638044295635,3.2718965E-4
800,0.08257086272637047,3.375403E-4
840,0.08645338678945655,5.253325E-4
880,0.08569175015680647,3.5711555E-4
920,0.08775387151932122,4.672585E-4
960,0.08768833673091297,4.865969E-4
1000,0.09124237690975745,4.8971765E-4
1040,0.09253294486070851,4.3186115E-4
1080,0.09220440418798995,5.6231E-4
1120,0.09301190230415432,5.841174E-4
1160,0.09106759629607115,5.009375E-4
1200,0.09242704664408544,5.664387E-4
1240,0.09311643287436062,8.303593E-4
1280,0.09173820791733703,5.8075945E-4
1320,0.09325044662105557,7.250359E-4
1360,0.09367740475464988,6.2785085E-4
1400,0.09637275778925133,5.9913E-4
1440,0.09816161875605853,7.962851E-4
1480,0.09552319240121064,6.4780145E-4
1520,0.09768785604666864,9.6181565E-4
1560,0.09661827093703955,7.5784585E-4
1600,0.09762026474657717,7.7366795E-4
1640,0.09589570303582926,7.512087E-4
1680,0.09941895901427104,0.0010022107
1720,0.09702270110716113,9.5201815E-4
1760,0.09958769303490078,8.7974185E-4
1800,0.10095767892592063,0.0011125513
1840,0.10062166136290489,8.6109495E-4
1880,0.09973298750500689,9.349319E-4
1920,0.10093288007069065,8.152479E-4
1960,0.10520369344253755,0.0010409268
2000,0.10192500881996258,8.3594935E-4
2040,0.10306380981907406,0.0010574206
2080,0.10113792678881088,9.474357E-4
2120,0.10415122628485715,0.0010878205
2160,0.10349851615187675,0.0010047391
2200,0.10428852401039206,9.4960835E-4
2240,0.10133683026453155,9.6661575E-4
2280,0.10299479303464272,0.0011756031
2320,0.10396976438830752,9.466452E-4
2360,0.10600923596758487,0.0010419144
2400,0.10662220354077738,0.00117807225
2440,0.10358043971588271,0.00114767225
2480,0.10664422698279157,0.00116928205
2520,0.10404342959359036,0.0011735289
2560,0.10364813612032187,0.00114066005
2600,0.10617195788120828,0.00119780555
2640,0.10626546896710436,0.00118929195
2680,0.10724471471191203,0.0011271093
2720,0.10792677093304218,0.00120114355
2760,0.10534529404101786,0.0015191877
2800,0.10752060695207952,0.0011627438
2840,0.1053684492919054,0.0014678101
2880,0.10417977245795447,0.0012429807
2920,0.10667811573343433,0.0018658341
2960,0.10705533776163201,0.00143976075
3000,0.10509773547607719,0.0013068819
3040,0.10666112031347141,0.00135189915
3080,0.10616610788440335,0.00140884715
3120,0.10786626981479026,0.00142942975
3160,0.10691221668663686,0.0014330645
3200,0.10495736607534896,0.00155515795
3240,0.1088740498733751,0.0014999878
3280,0.10987895740113526,0.00140167665
3320,0.11147718837535892,0.00145210635
3360,0.10669938748053502,0.00149720245
3400,0.10572054534144415,0.0015466641
3440,0.11057225977400653,0.0015509506
3480,0.11000449493538791,0.00163253075
3520,0.11101938406903367,0.0015562048
3560,0.11059115905913534,0.00158966675
3600,0.11375843600258069,0.0017222295
3640,0.11014290982028221,0.0016605997
3680,0.11370070690096197,0.001636659
3720,0.1102434825190837,0.00161175055
3760,0.10992194322208984,0.001756738
3800,0.1110753610292736,0.00169520725
3840,0.11271141422642657,0.0017546441
3880,0.11045969649043394,0.001832965
3920,0.10741036268592441,0.00169333075
3960,0.11677766857616748,0.0019141501
4000,0.1103764611679546,0.00173822945
4040,0.10956193010883294,0.00194759185
4080,0.11069238576394527,0.00179397275
4120,0.11305198269261185,0.0019796907
4160,0.11185009945231816,0.00185805115
4200,0.11280383171957176,0.0020808068
4240,0.11063925814443627,0.00184932055
4280,0.11617174937704755,0.00202539925
4320,0.11373520557442626,0.00191970085
4360,0.11154566512684354,0.0019541698
4400,0.11107072491617012,0.00196614
4440,0.114648067935774,0.00201439665
4480,0.11667385076145029,0.00214605095
4520,0.1107240048188644,0.00202397695
4560,0.11089658688341078,0.00201579925
4600,0.11290572945950764,0.00197331035
4640,0.11439837621555442,0.00223136435
4680,0.11184087770440476,0.0021046091
4720,0.11469506448441599,0.00222820395
4760,0.11397001581155272,0.0020022488
4800,0.11146544548024633,0.0024259321
4840,0.11246158201838057,0.0022239767
4880,0.11643341500886369,0.00234340365
4920,0.11235294246214,0.00234830255
4960,0.1122994441544339,0.00244712685
5000,0.11259099812243707,0.0024713244
