iterations,fitness value,time
40,2665.879028970462,1.927905E-5
80,3159.859376586675,2.016785E-5
120,3511.0446674630207,2.51851E-5
160,3575.940114444156,3.800475E-5
200,3640.464791761514,5.33531E-5
240,3708.9136883095757,5.949625E-5
280,3694.0799550409065,6.536285E-5
320,3680.9051534444093,9.82515E-5
360,3688.443189055244,8.30814E-5
400,3698.9672326871128,1.0164915E-4
440,3690.7327966804137,1.1419245E-4
480,3675.3318840533234,1.3074545E-4
520,3699.332712513984,1.4494795E-4
560,3687.2396643622114,1.7335285E-4
600,3661.805316420339,1.8236025E-4
640,3706.515816691878,1.781527E-4
680,3652.6068194196473,1.9245405E-4
720,3672.0630762636456,2.2502665E-4
760,3671.766121470774,2.536488E-4
800,3680.128224466874,2.3626635E-4
840,3722.77570041578,2.6137255E-4
880,3642.02185537519,2.758515E-4
920,3647.880343077127,2.8497735E-4
960,3667.2078332780575,3.118613E-4
1000,3660.85168509937,3.137575E-4
1040,3719.497053024107,3.2173785E-4
1080,3650.976449415072,4.331449E-4
1120,3655.9065738758354,3.5259195E-4
1160,3678.2441301734784,4.071106E-4
1200,3689.0507991821696,3.8779185E-4
1240,3716.864131945178,4.629915E-4
1280,3724.8880560169646,4.613722E-4
1320,3695.622811635671,4.7034015E-4
1360,3706.501119245375,5.0638935E-4
1400,3690.447237829926,5.3034975E-4
1440,3661.029577806791,5.2410775E-4
1480,3683.765520284776,5.2705095E-4
1520,3683.814335272497,5.6392995E-4
1560,3673.965219494118,5.3556465E-4
1600,3634.94807266103,5.4627065E-4
1640,3690.0650438350035,7.4587535E-4
1680,3706.4995035343345,7.4316925E-4
1720,3623.5133125131483,6.418954E-4
1760,3719.0582706364307,6.5740145E-4
1800,3714.211340846074,6.0005825E-4
1840,3681.970563469012,8.355741E-4
1880,3695.7568488289157,8.7602835E-4
1920,3684.766890100503,8.8100595E-4
1960,3665.27317719019,8.3551475E-4
2000,3639.767332531136,7.7299625E-4
2040,3672.7305455729393,8.5730245E-4
2080,3705.0680447197215,8.0215185E-4
2120,3711.5754274249325,8.010655E-4
2160,3676.2427124387673,7.7576175E-4
2200,3711.9407912827555,7.9430975E-4
2240,3655.0084962032392,7.8629015E-4
2280,3719.896120311789,8.1121855E-4
2320,3711.7598361346136,8.247691E-4
2360,3669.9648313376056,8.809073E-4
2400,3648.0409938917655,9.4763315E-4
2440,3710.941668884768,9.1176155E-4
2480,3680.823980750877,9.4765275E-4
2520,3682.7563707626127,9.642059E-4
2560,3718.0931705273097,9.664973E-4
2600,3741.2253302393306,9.7534665E-4
2640,3692.9058461250993,9.637714E-4
2680,3686.1180384563377,9.925516E-4
2720,3656.8945046050067,0.0010287983
2760,3687.0422096606344,0.0010294896
2800,3708.900351781032,0.00100924295
2840,3690.254389771241,0.0010943192
2880,3656.1203932447015,0.0012049957
2920,3683.7469730012513,0.00113017115
2960,3669.6589059988814,0.00113155375
3000,3656.69014016124,0.0011556328
3040,3695.0412091242397,0.00111055635
3080,3705.718665139893,0.0011271489
3120,3688.926621855072,0.0011030895
3160,3662.5467302967213,0.0011306056
3200,3669.530665529829,0.00120742525
3240,3727.055665202567,0.00122964755
3280,3668.8595888775535,0.00124280295
3320,3653.956620397776,0.0012625758
3360,3698.7505232602043,0.00130490665
3400,3718.175987861592,0.00125554375
3440,3671.619169007006,0.00126046235
3480,3712.904063457501,0.0013449658
3520,3701.253818246656,0.0012957808
3560,3680.3184664810224,0.00142344475
3600,3719.5827547240333,0.0013842547
3640,3715.67475077007,0.0014093606
3680,3655.0351816973066,0.00143458535
3720,3658.0262912057274,0.0013808176
3760,3700.4601568447333,0.00136519285
3800,3663.1574604022,0.0013965803
3840,3689.048941183342,0.00140059045
3880,3664.5612828362064,0.0014927582
3920,3671.72680120969,0.0014999681
3960,3705.418019395208,0.0016291728
4000,3727.449760831404,0.00155985925
4040,3684.6306212872323,0.00146488655
4080,3678.768920276617,0.00147675825
4120,3707.7051910162895,0.0014933705
4160,3700.7404949784323,0.0016267431
4200,3692.4443732477375,0.00161809135
4240,3664.5745813460876,0.00167077265
4280,3667.928851013744,0.00164902455
4320,3724.5095465281693,0.00159958265
4360,3643.586159807004,0.00162399745
4400,3717.759310180587,0.00168149865
4440,3700.348870975962,0.0017014887
4480,3650.7591487568598,0.00168787885
4520,3695.811411637567,0.0017956711
4560,3679.5479452552913,0.0017012912
4600,3719.8983404687,0.0016877999
4640,3713.3900618293133,0.00171849605
4680,3707.6923028259816,0.0016980911
4720,3673.589428240214,0.00185591795
4760,3728.1618511909132,0.0018502491
4800,3734.3809619164945,0.0018385748
4840,3680.0413252871776,0.001815365
4880,3713.445491605244,0.00180072815
4920,3681.2253345135796,0.0018100514
4960,3669.38433153401,0.0019042537
5000,3732.015925914648,0.0018873058
